Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-September-2024,5139.75,5217.05,5078.60,5096.60,5131.237893963061655793,10883,2597,55843262.00,2729,25.08,138.45,-43.15
27-September-2024,5202.05,5233.15,5085.00,5102.00,5131.018637491253737039,15721,4325,80664744.00,8257,52.52,148.15,-100.05
26-September-2024,5276.15,5307.00,5165.00,5199.25,5208.551509408420197644,7387,1631,38475570.00,3295,44.61,142.00,-76.90
25-September-2024,5344.10,5400.00,5234.60,5264.90,5300.307752322859777289,14099,3234,74729039.00,5945,42.17,165.40,-79.20
24-September-2024,5305.00,5484.00,5229.00,5393.80,5389.915918438278398887,34526,6202,186092237.00,16364,47.40,255.00,88.80
23-September-2024,5331.05,5365.00,5261.00,5301.15,5295.674016282225237449,11792,3170,62446588.00,6043,51.25,104.00,-29.90
20-September-2024,5347.85,5413.35,5230.00,5326.95,5323.505047821466524973,22584,6088,120226038.00,7583,33.58,183.35,-20.90
19-September-2024,5280.25,5436.10,5177.35,5347.35,5291.014769202277883235,21599,5567,114280628.00,11739,54.35,258.75,67.10
18-September-2024,5219.85,5288.95,5219.85,5266.10,5259.914870093974571586,5427,1099,28545558.00,3311,61.01,69.10,46.25
17-September-2024,5201.10,5252.05,5199.85,5218.50,5219.878774989366227137,2351,654,12271935.00,846,35.98,52.20,17.40
16-September-2024,5237.15,5263.05,5180.75,5199.50,5218.613636363636363636,4708,962,24569233.00,1541,32.73,82.30,-37.65
13-September-2024,5250.00,5255.20,5157.15,5186.85,5208.445167165344087420,7687,1871,40037318.00,3128,40.69,98.05,-63.15
12-September-2024,5316.30,5368.35,5216.00,5237.05,5282.589833822091886608,10230,2634,54040894.00,4526,44.24,152.35,-79.25
11-September-2024,5359.40,5446.65,5280.15,5303.30,5363.145250757705724252,17487,4129,93785321.00,7803,44.62,166.50,-56.10
10-September-2024,5356.40,5417.50,5314.30,5359.95,5372.287488794980151107,7809,1868,41952193.00,2588,33.14,103.20,3.55
9-September-2024,5277.00,5394.60,5206.50,5359.20,5310.997797992924698577,27702,6032,147125261.00,15558,56.16,188.10,82.20
6-September-2024,5304.45,5353.00,5203.25,5307.65,5286.140765573153627749,29233,6054,154529753.00,13249,45.32,149.75,3.20
5-September-2024,5098.95,5356.05,5080.00,5308.85,5238.236351396836082127,29710,5626,155628002.00,11451,38.54,276.05,209.90
4-September-2024,4960.65,5105.75,4956.55,5099.75,5045.455495902797400395,28312,5658,142846936.00,22174,78.32,149.20,139.10
3-September-2024,5011.55,5039.00,4965.55,4980.60,5010.322946175637393767,5295,1160,26529660.00,2398,45.29,73.45,-30.95
2-September-2024,4966.05,5020.00,4952.75,4998.05,4982.793073634660646524,20819,4378,103736769.00,12422,59.67,67.25,32.00
30-August-2024,5028.90,5045.40,4900.00,4927.55,4973.567620445096600635,8178,1877,40673836.00,3410,41.70,145.40,-101.35
29-August-2024,5009.85,5158.55,4973.00,5007.15,5082.869104833352869925,25593,3803,130085869.00,6050,23.64,185.55,-2.70
28-August-2024,5000.00,5000.00,4907.15,4962.10,4943.024073487488121634,6314,1420,31210254.00,1548,24.52,92.85,-37.90
27-August-2024,4970.05,5016.00,4929.50,4955.75,4962.197816522730976046,12274,2491,60906016.00,5795,47.21,86.50,-14.30
26-August-2024,4899.00,4977.75,4899.00,4960.00,4947.430411803567496146,9082,1909,44932563.00,3122,34.38,78.75,61.00
23-August-2024,5055.05,5090.00,4720.00,4879.55,4923.484054188893579460,52114,9263,256582448.00,21859,41.94,370.00,-175.50
22-August-2024,5100.00,5133.40,5029.50,5060.40,5089.740369393139841688,3790,1001,19290116.00,1224,32.30,103.90,-39.60
21-August-2024,5085.50,5164.00,5055.60,5097.90,5127.241654247391952309,26840,3531,137615166.00,13346,49.72,108.40,12.40
20-August-2024,5037.90,5094.25,4990.00,5077.00,5043.977885690329793180,28624,4919,144378823.00,13463,47.03,104.25,39.10
19-August-2024,5059.15,5059.15,4985.00,5003.00,5004.037375238904225950,4709,1046,23564012.00,1621,34.42,74.15,-56.15
16-August-2024,4985.55,5030.50,4908.00,5019.00,4967.589696831547754729,4387,941,21792816.00,1157,26.37,122.50,33.45
14-August-2024,4960.00,5015.40,4912.10,4960.15,4957.568823915900131406,6088,1212,30181679.00,2104,34.56,103.30,0.15
13-August-2024,5020.00,5050.00,4905.20,4925.10,4963.358832807570977917,3804,1141,18880617.00,1182,31.07,144.80,-94.90
12-August-2024,4990.00,5021.90,4963.40,5011.60,5005.734030197444831591,6888,1288,34479496.00,3441,49.96,58.50,21.60
9-August-2024,5000.60,5044.50,4967.35,4988.15,5001.683050651898003922,8667,1983,43349587.00,5519,63.68,77.15,-12.45
8-August-2024,5018.10,5060.70,4946.55,4982.60,5013.833863343360550064,11635,1989,58335957.00,1973,16.96,114.15,-35.50
7-August-2024,4994.95,5063.50,4960.00,5017.25,5016.304896710022953328,7842,1839,39337863.00,2982,38.03,103.50,22.30
6-August-2024,4774.25,5045.00,4774.25,4907.65,4972.907607039739999709,68923,8506,342747711.00,22909,33.24,270.75,133.40
5-August-2024,4859.05,5005.70,4805.00,4820.85,4895.326338866269965549,19158,4445,93784662.00,5832,30.44,200.70,-38.20
2-August-2024,4955.00,5025.85,4890.00,4907.80,4959.070078659720093983,19578,4756,97088674.00,8636,44.11,135.85,-47.20
1-August-2024,4937.65,5007.00,4881.95,4995.05,4944.816186770428015564,19275,4047,95311332.00,7519,39.01,125.05,57.40
